USER_ID,TEAM,ROLE,DEPARTMENT
38349,6034,regular,Sales
38350,6034,regular,Sales
38352,4226,regular,Customer Success
38353,3989,regular,Sales
38355,5016,manager,Marketing
38356,5739,manager,Marketing
38358,5185,regular,Sales
38359,5818,manager,Marketing
38361,5219,regular,Sales
38362,4962,regular,Sales
38366,5845,regular,Sales
38369,6320,regular,Sales
38370,5683,regular,Sales
38371,5586,manager,Marketing
38374,5021,manager,Marketing
38377,3454,regular,Sales
38380,5126,manager,Marketing
38382,6320,regular,Sales
38386,5256,manager,Marketing
38388,4818,regular,Sales
38389,5523,manager,Sales
38403,6320,regular,Sales
38404,3431,manager,Sales
38407,6228,regular,Sales
38408,5523,manager,Sales
38409,5466,regular,Sales
38410,6099,regular,Sales
38416,6318,regular,Sales
38428,6320,regular,Sales
38432,6099,regular,Sales
38435,6318,regular,Marketing
38438,6099,regular,Sales
38440,6099,regular,Marketing
38442,6099,regular,Sales
38443,6269,regular,Customer Success
38449,3431,regular,Sales
38450,6434,manager,Sales
38456,5516,regular,Sales
38458,6248,manager,Sales
38461,4195,regular,Sales
38463,5435,regular,Sales
38464,5435,regular,Sales
38465,6318,regular,Sales
38468,5752,manager,Marketing
38470,5631,regular,Sales
38471,5631,regular,Sales
38474,4241,regular,Sales
38475,5631,regular,Sales
38479,6318,regular,Marketing
38481,6039,manager,Sales
38483,4241,regular,Sales
38485,5510,regular,Sales
38486,5510,regular,Sales
38487,6318,regular,Sales
38488,6039,regular,Sales
38490,3989,regular,Sales
38497,6228,regular,Marketing
38498,6434,regular,Sales
38503,5435,regular,Customer Success
38505,5435,regular,Sales
38506,5242,regular,Sales
38507,4226,regular,Sales
38508,4870,manager,Sales
38512,6434,regular,Sales
38514,3989,regular,Human Resources
38518,4670,regular,Customer Success
38519,4889,regular,Sales
38520,5740,regular,Sales
38521,6270,regular,Sales
38525,6485,manager,Marketing
38533,5265,regular,Sales
38534,4625,regular,Sales
38535,5785,regular,Customer Success
38537,3989,regular,Sales
38539,4241,regular,Sales
38540,6320,regular,Sales
38541,3989,manager,Marketing
38549,6487,manager,Other
38552,5723,regular,Human Resources
38553,5291,regular,Sales
38556,4286,regular,Sales
38558,3173,regular,Sales
38559,3173,regular,Sales
38560,3173,manager,Other
38562,3173,regular,Marketing
38563,6489,manager,Marketing
38565,5249,regular,Sales
38567,5435,regular,Sales
38570,5291,regular,Sales
38572,3428,regular,Human Resources
38574,4093,regular,Sales
38576,3634,regular,Sales
38583,6431,regular,Sales
38585,3462,regular,Sales
38589,5756,manager,Marketing
38597,6236,regular,Sales
38598,6307,regular,Sales
38600,6236,regular,Sales
38601,4007,regular,Sales
38602,6236,regular,Sales
38604,4911,manager,Customer Success
38605,5655,regular,Sales
38608,6276,manager,Sales
38610,3462,regular,Sales
38613,4670,regular,Sales
38614,4818,regular,Sales
38617,6236,regular,Sales
38619,5540,regular,Sales
38620,5338,manager,Marketing
38621,4946,regular,Sales
38622,5244,regular,Sales
38623,6236,regular,Sales
38624,6236,regular,Sales
38625,6236,regular,Sales
38627,5740,regular,Sales
38628,6236,regular,Sales
38629,5039,regular,Sales
38630,3462,regular,Sales
38631,6250,regular,Sales
38633,6250,regular,Sales
38634,6236,regular,Sales
38635,4988,regular,Sales
38636,6236,regular,Sales
38641,4946,regular,Sales
38645,6236,regular,Sales
38652,3357,regular,Sales
38655,5528,manager,Sales
38656,4779,manager,Human Resources
38660,5540,regular,Sales
38664,3357,regular,Sales
38666,4670,regular,Sales
38670,5391,manager,Marketing
38674,4946,regular,Sales
38675,6230,manager,Sales
38679,3337,regular,Sales
38681,3337,regular,Sales
38682,4927,manager,Marketing
38683,4703,regular,Sales
38686,5596,regular,Sales
38688,4785,regular,Sales
38691,5021,regular,Customer Success
38692,5466,regular,Sales
38693,5540,regular,Sales
38695,4286,regular,Sales
38697,6176,regular,Customer Success
38701,5472,regular,Sales
38708,6342,manager,Marketing
38709,4241,regular,Sales
38711,4241,regular,Sales
38713,3431,regular,Sales
38717,4241,regular,Sales
38719,6250,regular,Sales
38720,5483,manager,Marketing
38723,5056,regular,Sales
38727,4626,regular,Marketing
38732,4914,manager,Sales
38733,3833,manager,Sales
38736,5768,manager,Marketing
38741,6499,manager,Marketing
38742,3989,regular,Sales
38745,3431,regular,Sales
38746,5540,regular,Sales
38748,3370,manager,Marketing
38749,5657,regular,Customer Success
38750,4779,regular,Marketing
38751,4946,regular,Sales
38755,5308,manager,Other
38758,6501,manager,Marketing
38759,5818,regular,Sales
38766,6108,manager,Sales
38767,6230,regular,Sales
38770,4818,regular,Sales
38771,6230,regular,Sales
38772,4818,regular,Sales
38779,5310,regular,Sales
38784,4625,regular,Sales
38791,5526,manager,Other
38793,6276,regular,Sales
38797,4286,regular,Sales
38799,5080,regular,Sales
38802,5540,regular,Sales
38808,4946,regular,Sales
38809,4946,regular,Sales
38810,4946,regular,Sales
38812,4946,regular,Sales
38816,6276,regular,Sales
38823,6149,regular,Sales
38832,3431,regular,Sales
38834,4286,regular,Sales
38835,5631,manager,Marketing
38849,6269,manager,Marketing
38860,4744,regular,Sales
38864,4946,regular,Sales
38865,4824,regular,Sales
38868,6508,manager,Marketing
38869,6149,regular,Sales
38870,4241,regular,Sales
38876,5745,regular,Marketing
38880,6307,regular,Sales
38884,4775,regular,Sales
38885,5011,regular,Sales
38887,4286,regular,Sales
38894,6198,regular,Customer Success
38897,3357,regular,Human Resources
38905,4904,regular,Sales
38906,4904,regular,Sales
38907,4904,regular,Sales
38917,6224,regular,Sales
38919,3462,regular,Sales
38923,3431,regular,Sales
38924,5498,regular,Sales
38931,6250,regular,Sales
38932,5237,regular,Sales
38934,5237,regular,Sales
38937,5631,regular,Sales
38939,3357,regular,Sales
38942,3357,regular,Sales
38948,4914,regular,Sales
38950,5244,regular,Sales
38951,6407,regular,Sales
38952,5745,regular,Marketing
38956,6041,manager,Sales
38958,5562,manager,Marketing
38960,5655,regular,Sales
38962,6407,regular,Sales
38963,6407,regular,Sales
38965,6407,regular,Sales
38971,4241,regular,Sales
38975,6352,regular,Sales
38977,6352,regular,Sales
38981,6352,regular,Marketing
38988,6352,regular,Sales
38989,6407,regular,Sales
38991,6407,regular,Sales
39004,6407,regular,Sales
39006,5603,regular,Sales
39014,5741,manager,Marketing
39017,3943,regular,Sales
39023,4853,regular,Marketing
39025,5428,manager,Marketing
39027,4818,regular,Sales
39039,4286,regular,Marketing
39042,5058,regular,Sales
39044,3295,regular,Sales
39048,6521,manager,Marketing
39050,3295,regular,Sales
39056,5051,manager,Marketing
39057,5051,manager,Marketing
39066,4946,regular,Sales
39067,4946,regular,Sales
39068,4946,regular,Sales
39069,4946,regular,Sales
39072,4946,regular,Sales
39077,6236,regular,Sales
39082,5094,manager,Sales
39083,6198,regular,Sales
39084,3431,regular,Sales
39093,5222,regular,Sales
39096,6523,manager,Marketing
39098,6149,regular,Sales
39100,6524,manager,Customer Success
39102,4670,regular,Sales
39103,5039,regular,Sales
39104,5039,regular,Sales
39108,4744,regular,Sales
39109,5655,regular,Sales
39110,5026,manager,Marketing
39114,3431,regular,Sales
39117,6017,regular,Sales
39118,6017,regular,Sales
39119,6423,manager,Sales
39120,5540,regular,Sales
39121,4516,regular,Sales
39127,5526,manager,Sales
39134,6048,regular,Sales
39153,4818,regular,Sales
39154,4191,regular,Sales
39155,5540,regular,Marketing
39161,3943,regular,Marketing
5901,3462,regular,Sales
5902,3462,regular,Sales
5904,3462,regular,Sales
5906,3462,regular,Sales
6086,3634,manager,Marketing
6144,3173,regular,Sales
6228,3711,manager,Marketing
6284,3833,manager,Marketing
6289,3833,manager,Sales
6314,3833,manager,Sales
6347,3771,manager,Marketing
6514,3295,manager,Marketing
6515,3908,manager,Marketing
6610,3869,manager,Marketing
6664,3173,manager,Other
6665,3833,manager,Marketing
6745,3561,regular,Sales
6843,3771,regular,Sales
6889,3943,regular,Sales
6899,3357,regular,Sales
6901,3357,regular,Sales
6996,4007,manager,Marketing
7034,3376,regular,Sales
7072,4043,manager,Marketing
7166,3462,regular,Sales
7220,3173,regular,Sales
7281,3989,regular,Sales
7351,3173,regular,Sales
7370,3771,regular,Sales
7413,3718,regular,Sales
7418,3900,regular,Customer Success
7449,3186,regular,Other
7486,3900,manager,Sales
7526,3908,regular,Sales
7546,3718,regular,Sales
7592,3454,regular,Sales
7657,3173,manager,Marketing
7699,3462,regular,Sales
7746,3993,regular,Marketing
7747,3993,regular,Marketing
7756,4007,regular,Sales
7758,4007,regular,Sales
7769,4007,regular,Sales
7829,4195,manager,Customer Success
7849,3363,regular,Customer Success
7850,4191,manager,Marketing
7920,4195,manager,Marketing
7994,3993,manager,Marketing
8026,4007,regular,Sales
8067,4149,manager,Marketing
8083,4195,manager,Marketing
8108,4149,regular,Sales
8116,4149,regular,Sales
8125,3454,regular,Sales
8126,3454,regular,Sales
8141,4268,manager,Other
8197,3943,regular,Sales
8203,3173,regular,Sales
8220,4284,regular,Sales
8224,4284,manager,Sales
8236,4286,regular,Sales
8258,4286,regular,Sales
8269,4007,regular,Sales
8433,4149,regular,Sales
8597,3718,regular,Sales
8660,4364,manager,Marketing
8694,4286,regular,Sales
8716,4286,manager,Marketing
8743,4286,regular,Sales
8746,4286,regular,Sales
8747,4286,regular,Sales
8749,4286,regular,Sales
8751,4286,regular,Sales
8796,4286,regular,Sales
8803,3431,regular,Sales
8842,4229,manager,Marketing
8956,4210,manager,Marketing
9051,3993,manager,Marketing
9052,4191,manager,Marketing
9127,4514,manager,Other
9142,4516,regular,Customer Success
9144,4516,regular,Customer Success
9149,4516,regular,Sales
9156,4516,regular,Other
9225,3943,regular,Marketing
9266,4516,regular,Sales
9278,3340,regular,Sales
9286,3173,regular,Sales
9287,3173,manager,Other
9371,3173,manager,Marketing
9396,3340,manager,Other
9403,4286,manager,Marketing
9483,3462,regular,Sales
18536,4670,regular,Sales
18537,3767,regular,Marketing
18554,5119,manager,Marketing
18562,5058,regular,Other
18573,4286,regular,Sales
18594,4672,regular,Sales
18603,5020,regular,Sales
18614,4990,regular,Sales
18620,3173,regular,Sales
18633,4286,regular,Sales
18634,4286,regular,Sales
18646,5056,regular,Sales
18677,4785,regular,Sales
18688,5139,manager,Other
18691,4286,regular,Sales
18693,4785,regular,Sales
18720,4226,regular,Sales
18769,5070,regular,Sales
18779,5070,regular,Sales
18795,4429,manager,Other
18811,4820,manager,Marketing
18820,5070,regular,Sales
18844,3454,regular,Sales
18846,5058,regular,Sales
18847,5058,regular,Sales
18854,5058,regular,Customer Success
18858,5058,regular,Marketing
18860,5058,regular,Marketing
18861,5141,manager,Marketing
18867,5058,regular,Other
18873,4988,manager,Marketing
18878,5058,regular,Sales
18879,4191,manager,Marketing
18884,5026,regular,Sales
18886,4286,manager,Marketing
18887,5026,regular,Sales
18915,5058,regular,Sales
18922,3173,regular,Sales
18933,4946,regular,Sales
18957,4286,regular,Sales
18969,4226,regular,Sales
18979,4670,regular,Sales
18980,4226,regular,Sales
18983,4226,regular,Sales
18986,4226,regular,Sales
18996,3173,manager,Sales
19004,5149,manager,Marketing
19006,4226,regular,Sales
19021,3431,regular,Sales
19026,3565,manager,Other
19032,5143,manager,Marketing
19033,5143,manager,Marketing
19041,5049,manager,Sales
19048,3833,manager,Sales
19055,4226,regular,Sales
19060,4226,regular,Sales
19067,4703,manager,Marketing
19079,4286,regular,Sales
19089,4535,manager,Customer Success
19103,5155,regular,Sales
19109,4904,manager,Marketing
19118,5129,regular,Sales
19119,5129,regular,Sales
19124,5129,regular,Sales
19126,5139,manager,Marketing
19147,5159,manager,Customer Success
19157,4670,regular,Sales
19163,4286,regular,Sales
19166,5062,manager,Sales
19183,3771,regular,Sales
19187,4241,regular,Sales
19195,4904,regular,Sales
19197,5161,manager,Marketing
19205,4174,manager,Other
19224,4174,regular,Sales
19238,5070,regular,Sales
19257,3833,manager,Sales
19280,5149,manager,Marketing
19285,4914,regular,Customer Success
19303,3989,manager,Marketing
19305,4241,regular,Sales
19383,4226,regular,Customer Success
19398,5139,regular,Marketing
19406,5039,manager,Marketing
19411,3186,regular,Sales
19431,5051,regular,Sales
19440,5070,regular,Sales
19442,5129,regular,Sales
19444,4262,regular,Sales
19448,5172,regular,Marketing
19470,5110,regular,Sales
19473,5110,regular,Customer Success
19479,5110,regular,Sales
19485,5110,manager,Sales
19507,4914,regular,Sales
19526,4965,regular,Sales
19532,3337,regular,Sales
19536,4914,regular,Sales
19543,3771,regular,Sales
19596,4678,regular,Sales
19598,5141,regular,Sales
19600,4286,regular,Sales
19619,4990,regular,Sales
19620,4990,manager,Sales
19625,4670,regular,Sales
19637,5139,manager,Sales
19640,3833,manager,Marketing
19649,5172,regular,Sales
19659,5172,regular,Sales
19667,5172,regular,Sales
19669,3173,regular,Sales
19692,3173,regular,Other
19697,5172,regular,Sales
19703,3186,regular,Marketing
19749,4878,manager,Marketing
19752,4286,regular,Sales
19766,4226,regular,Sales
19769,5169,manager,Marketing
19798,4818,manager,Marketing
19800,4904,regular,Sales
19810,4226,regular,Sales
19827,4782,manager,Customer Success
19828,4069,regular,Customer Success
19829,4191,manager,Marketing
19836,5161,manager,Marketing
19842,3718,regular,Sales
19844,4226,regular,Sales
19845,3718,regular,Sales
19850,4563,regular,Sales
19855,4969,regular,Sales
19856,4286,regular,Sales
19857,4069,regular,Sales
19875,3908,manager,Marketing
19887,4948,manager,Other
19889,3431,regular,Sales
19894,5185,regular,Sales
19897,5185,regular,Sales
19898,5185,regular,Sales
19902,5185,regular,Sales
19904,3833,manager,Marketing
19907,4286,regular,Sales
19909,5185,regular,Sales
19920,4670,regular,Sales
19926,5094,regular,Sales
19943,5203,regular,Marketing
19978,3357,regular,Sales
19980,5205,manager,Marketing
19987,3357,regular,Sales
20003,4701,manager,Sales
20004,4701,regular,Sales
20005,5080,manager,Other
20011,3563,manager,Marketing
20054,4914,regular,Sales
20056,5209,manager,Marketing
20065,5062,regular,Marketing
20076,5011,regular,Sales
20078,5094,regular,Sales
20081,3378,manager,Marketing
20084,5212,manager,Customer Success
20092,5185,regular,Sales
20106,4149,regular,Sales
20117,4677,regular,Customer Success
20118,5185,manager,Marketing
20119,5185,regular,Sales
20129,4677,regular,Customer Success
20131,5185,regular,Sales
20134,4286,regular,Sales
20139,4677,regular,Customer Success
20144,5185,regular,Sales
20147,5185,regular,Sales
20165,5026,regular,Sales
20168,4806,manager,Marketing
20185,3833,manager,Sales
20187,4582,regular,Sales
20189,4149,regular,Sales
20258,3173,manager,Other
20279,5205,manager,Sales
20283,3357,regular,Sales
20284,5219,manager,Marketing
20304,4137,manager,Marketing
20310,5205,regular,Sales
20325,3462,regular,Sales
39168,5222,regular,Sales
39172,6352,regular,Sales
39178,6352,regular,Sales
39181,5540,regular,Customer Success
39185,6051,regular,Sales
39192,5058,regular,Sales
39194,5559,regular,Sales
39197,5058,regular,Other
39200,6490,manager,Marketing
39201,5240,regular,Sales
39207,6242,manager,Marketing
39209,5118,regular,Other
39233,6352,regular,Sales
39234,3431,regular,Sales
39236,4643,regular,Sales
39247,5540,regular,Sales
39248,5540,regular,Customer Success
39249,5540,regular,Customer Success
39251,3431,regular,Customer Success
39255,5814,regular,Sales
39257,3173,regular,Sales
39258,3173,regular,Customer Success
39259,3173,regular,Other
39260,3173,regular,Sales
39261,3173,regular,Sales
39262,3173,regular,Customer Success
39263,3173,regular,Human Resources
39264,3173,manager,Other
39265,3173,regular,Sales
39266,3173,regular,Sales
39267,4818,regular,Sales
39271,6318,regular,Customer Success
39272,4191,regular,Sales
39277,5089,regular,Other
39283,6306,manager,Marketing
39284,5428,manager,Marketing
39289,5588,manager,Sales
39290,6352,regular,Sales
39291,5110,regular,Sales
39294,5110,regular,Sales
39298,5596,regular,Sales
39304,5237,regular,Sales
39310,5272,manager,Marketing
39313,3428,regular,Sales
39315,4670,regular,Sales
39316,4767,regular,Sales
39317,4946,regular,Sales
39320,4946,regular,Sales
39321,5118,regular,Customer Success
39325,3454,regular,Marketing
39328,5540,regular,Customer Success
39339,6445,regular,Sales
39347,4563,regular,Sales
39348,4831,manager,Marketing
39358,6017,regular,Sales
39361,6017,regular,Sales
39366,6017,regular,Sales
39373,6353,manager,Sales
39376,5615,regular,Sales
39378,4818,regular,Sales
39379,4818,regular,Sales
39391,4697,manager,Sales
39396,6228,regular,Sales
39408,6402,regular,Sales
39409,6438,manager,Marketing
39411,5240,regular,Sales
39412,5767,manager,Sales
39414,6438,regular,Marketing
39416,5222,manager,Sales
39422,6539,manager,Customer Success
39423,6438,regular,Sales
39436,3357,regular,Sales
39438,6438,regular,Sales
39440,6438,regular,Sales
39443,5151,regular,Sales
39449,5540,regular,Customer Success
39451,6402,regular,Sales
39460,3431,regular,Customer Success
39462,6490,manager,Marketing
39465,4870,regular,Sales
39466,6403,regular,Sales
39468,5020,regular,Sales
39481,5540,regular,Customer Success
39491,4940,manager,Marketing
39506,4286,regular,Sales
39514,3462,regular,Sales
39521,6017,regular,Sales
39523,5615,regular,Sales
39534,4286,regular,Sales
39535,4286,regular,Sales
39545,3718,regular,Sales
39551,5354,manager,Marketing
39554,4286,regular,Sales
28846,4748,manager,Sales
28859,4847,manager,Marketing
28867,5358,regular,Sales
28883,5642,manager,Marketing
28888,4827,regular,Sales
28890,5657,manager,Marketing
28892,5398,manager,Sales
28895,4905,regular,Sales
28907,4905,regular,Sales
28908,4582,regular,Sales
28913,4226,regular,Sales
28916,4905,regular,Sales
28920,5663,manager,Marketing
28924,5564,regular,Sales
28926,5603,regular,Customer Success
28927,4911,manager,Customer Success
28928,4825,regular,Sales
28943,4286,regular,Sales
28944,5203,regular,Sales
28948,5495,regular,Customer Success
28949,4514,manager,Customer Success
28951,4284,manager,Sales
28955,3454,regular,Sales
28956,3454,regular,Sales
28957,3454,manager,Sales
28958,3454,regular,Sales
28959,3454,regular,Sales
28966,5607,regular,Marketing
28974,4904,regular,Sales
28975,4904,regular,Sales
28976,4904,regular,Sales
28977,4904,regular,Sales
28978,4904,regular,Sales
28980,5642,regular,Sales
28981,4904,regular,Marketing
28984,5635,manager,Marketing
28991,4226,regular,Sales
28993,4241,regular,Sales
28997,5571,manager,Marketing
28998,5600,manager,Sales
29000,5151,regular,Sales
29002,5600,regular,Sales
29004,5600,regular,Sales
29005,5600,regular,Sales
29010,5648,manager,Marketing
29013,5172,regular,Sales
29014,5172,regular,Sales
29015,4760,manager,Customer Success
29021,5600,regular,Sales
29023,5205,regular,Sales
29026,4904,regular,Sales
29032,3428,regular,Sales
29035,3173,regular,Sales
29036,3173,regular,Sales
29041,4904,regular,Sales
29046,5185,regular,Sales
29047,5409,regular,Sales
29049,5385,regular,Sales
29054,5658,manager,Marketing
29055,4904,regular,Sales
29056,4104,manager,Sales
29057,4946,regular,Sales
29058,5665,manager,Marketing
29059,4946,regular,Sales
29062,3173,regular,Sales
29065,4767,manager,Marketing
29076,3337,regular,Sales
29078,5244,regular,Sales
29086,4782,manager,Customer Success
29096,4742,manager,Human Resources
29098,4191,manager,Marketing
29099,5500,regular,Marketing
29103,5535,regular,Other
29104,5535,regular,Other
29115,3337,regular,Sales
29117,3337,regular,Sales
29121,5339,manager,Marketing
29123,3337,regular,Sales
29126,3337,regular,Sales
29127,5487,regular,Sales
29129,4995,regular,Sales
29139,5655,manager,Marketing
29140,5655,manager,Human Resources
29143,5518,manager,Marketing
29148,5617,manager,Human Resources
29151,3337,regular,Sales
29155,5526,manager,Marketing
29161,5675,manager,Marketing
29163,3337,regular,Sales
29164,5655,regular,Marketing
29167,5026,regular,Other
29170,5049,manager,Sales
29175,5094,regular,Sales
29176,3771,regular,Sales
29180,5677,manager,Marketing
29190,4626,regular,Sales
29196,5547,manager,Marketing
29197,5678,manager,Marketing
29198,3382,regular,Marketing
29204,4853,manager,Marketing
29207,5600,regular,Sales
29208,4870,regular,Sales
29214,4825,manager,Marketing
29224,5618,regular,Sales
29225,5618,regular,Sales
29226,5618,regular,Sales
29227,5618,manager,Sales
29228,5618,manager,Sales
29229,5618,regular,Sales
29234,5651,manager,Marketing
29238,5651,manager,Marketing
29242,5516,regular,Sales
29246,5357,manager,Human Resources
29248,4793,regular,Sales
29254,5244,regular,Sales
29257,5342,manager,Marketing
29265,4582,regular,Sales
29266,4847,manager,Marketing
29274,4904,regular,Sales
29275,4946,regular,Sales
29278,3718,regular,Sales
29282,3340,regular,Sales
29283,3833,regular,Sales
29284,5631,manager,Marketing
29286,3833,manager,Other
29290,5586,manager,Marketing
29292,5398,manager,Sales
29294,5516,regular,Marketing
29307,5503,regular,Sales
29313,5642,regular,Sales
29316,5510,regular,Sales
29318,5172,regular,Sales
29319,4241,regular,Sales
29321,4601,regular,Customer Success
29324,4969,regular,Sales
29325,5072,regular,Sales
29329,5172,manager,Marketing
29333,4823,regular,Sales
29335,4626,regular,Sales
29336,4580,regular,Sales
29342,5681,regular,Marketing
29345,4576,regular,Customer Success
29346,4837,regular,Sales
29352,5280,regular,Sales
29355,4429,manager,Human Resources
29365,5657,regular,Sales
29368,5657,regular,Sales
29372,5424,manager,Marketing
29374,5617,manager,Marketing
29375,5532,regular,Sales
29376,3428,regular,Sales
29379,5498,regular,Sales
29380,4831,regular,Sales
29390,4210,manager,Customer Success
29394,3989,regular,Sales
29395,5657,regular,Sales
29403,5240,regular,Sales
29408,5647,regular,Sales
29409,5647,regular,Sales
29410,3989,regular,Sales
29412,5316,regular,Marketing
29416,4174,regular,Sales
29418,3718,manager,Marketing
29425,5339,manager,Marketing
29426,3989,regular,Sales
29428,5526,manager,Customer Success
29430,4782,manager,Customer Success
29431,5260,manager,Other
29471,5716,manager,Marketing
29477,5126,regular,Sales
29484,5409,regular,Sales
29485,5409,regular,Sales
29486,5203,regular,Customer Success
29489,5677,regular,Marketing
29496,3431,regular,Sales
29498,5349,regular,Sales
29499,5094,regular,Sales
29504,5349,regular,Sales
29505,5349,regular,Sales
29508,5723,manager,Marketing
29511,3431,regular,Sales
29515,4914,regular,Sales
29527,4914,regular,Sales
29530,5647,regular,Sales
29534,5652,regular,Sales
29535,5652,regular,Sales
29544,5349,regular,Sales
29550,5338,manager,Marketing
29557,4286,manager,Human Resources
29558,5603,manager,Marketing
29565,4284,manager,Sales
29567,4576,regular,Sales
29572,4831,regular,Sales
29574,5710,manager,Marketing
29577,5650,manager,Sales
29578,5502,regular,Sales
29581,5684,manager,Marketing
29594,5727,manager,Sales
29603,5716,regular,Sales
29604,5011,regular,Sales
29614,5498,regular,Sales
29615,3462,regular,Sales
29619,5596,regular,Sales
29622,4195,regular,Sales
29623,5729,regular,Marketing
29625,4946,regular,Sales
29626,5729,manager,Sales
29629,4946,regular,Sales
29633,5727,regular,Sales
29634,4286,regular,Sales
29635,4286,regular,Sales
29636,4286,regular,Sales
29637,4782,manager,Other
29642,5680,manager,Marketing
29643,5731,manager,Sales
29644,5732,manager,Marketing
29648,5733,manager,Sales
29649,5624,regular,Sales
29663,3431,regular,Sales
29673,5516,manager,Marketing
29674,5516,regular,Sales
29676,5516,regular,Human Resources
29681,5185,regular,Sales
29683,5072,manager,Marketing
29684,4794,regular,Sales
29686,5652,regular,Sales
29688,5603,regular,Customer Success
29690,5483,manager,Marketing
29694,5737,manager,Marketing
29695,5489,regular,Sales
29696,5716,regular,Sales
29697,5093,regular,Sales
29700,4027,manager,Marketing
29701,4226,regular,Customer Success
29708,5588,manager,Marketing
29724,5727,regular,Sales
29725,5727,regular,Sales
29727,5727,regular,Sales
29729,5727,regular,Sales
29730,5033,manager,Marketing
29735,5678,manager,Marketing
29737,4226,regular,Sales
29738,4859,regular,Sales
29742,5657,regular,Sales
29743,5435,regular,Sales
29744,5657,regular,Sales
29747,4626,regular,Sales
29749,4744,regular,Sales
29756,5574,regular,Sales
29757,4904,regular,Sales
29758,5039,regular,Sales
29759,4626,regular,Sales
29761,5062,manager,Sales
29764,3454,regular,Human Resources
29766,3454,regular,Sales
29769,5624,manager,Marketing
29772,4226,regular,Sales
29774,3943,regular,Sales
29775,4137,regular,Sales
29776,4870,regular,Sales
29778,4904,manager,Other
29782,5056,regular,Sales
29785,4775,regular,Sales
29789,4195,regular,Sales
29792,5716,regular,Sales
29795,5716,regular,Sales
29796,5034,manager,Marketing
29798,5740,regular,Sales
29799,5741,manager,Sales
29800,3431,regular,Sales
29803,4262,regular,Sales
29805,4904,regular,Sales
29806,5126,regular,Sales
29816,3431,regular,Sales
29817,3431,regular,Sales
29823,5657,regular,Sales
29824,4576,regular,Sales
29825,4576,regular,Human Resources
29827,5094,regular,Sales
29831,4191,regular,Sales
29836,5742,manager,Marketing
29840,5743,manager,Marketing
29841,4580,regular,Sales
29844,5675,regular,Sales
29848,5002,manager,Sales
29856,5498,regular,Sales
29859,5672,regular,Sales
29866,5118,regular,Sales
29877,5745,manager,Marketing
29878,5250,regular,Sales
29880,5105,regular,Other
29882,5280,regular,Customer Success
29885,5424,manager,Marketing
29888,5746,manager,Sales
29889,5257,manager,Marketing
29901,4789,manager,Customer Success
29906,4438,manager,Customer Success
29910,5254,regular,Other
29912,3989,regular,Sales
29917,5424,manager,Marketing
29931,5651,manager,Marketing
29932,5391,manager,Marketing
29933,5738,regular,Marketing
29938,5548,regular,Marketing
29939,5610,regular,Marketing
29940,4681,manager,Marketing
29950,4580,regular,Sales
29951,4093,regular,Sales
29952,4195,regular,Marketing
29956,4670,regular,Sales
29961,5729,regular,Sales
29963,5729,regular,Sales
29965,5729,regular,Sales
29966,5729,regular,Sales
29968,5729,regular,Sales
29973,5610,regular,Marketing
29984,5376,manager,Marketing
29986,5727,manager,Customer Success
29987,5731,regular,Sales
29988,4576,regular,Sales
29990,5526,manager,Sales
29992,4093,regular,Sales
29996,5424,manager,Marketing
29998,5424,manager,Marketing
29999,5729,regular,Sales
30001,5729,regular,Sales
30002,4990,regular,Sales
30003,5161,manager,Marketing
30005,5424,manager,Marketing
30012,5502,regular,Sales
30013,4262,manager,Customer Success
30016,5745,regular,Sales
30017,5745,manager,Marketing
30018,5745,manager,Customer Success
30029,5400,manager,Marketing
30032,4782,manager,Human Resources
30033,5731,regular,Sales
30048,5400,regular,Sales
30049,5750,manager,Marketing
30054,5510,regular,Sales
30057,5510,regular,Sales
30058,5062,manager,Marketing
30069,5254,manager,Marketing
30072,5751,manager,Marketing
30084,4818,manager,Customer Success
30087,5752,manager,Marketing
30088,5080,regular,Sales
30089,4748,manager,Sales
30091,5607,manager,Marketing
30094,5503,regular,Sales
30099,4853,manager,Marketing
30100,3173,regular,Sales
30107,3173,regular,Sales
30108,4195,regular,Sales
30113,4853,manager,Marketing
30114,5033,manager,Other
30116,5750,manager,Marketing
30117,5723,regular,Sales
30122,5723,regular,Sales
30131,5710,manager,Marketing
30151,5615,regular,Sales
30155,4979,regular,Human Resources
30156,5740,regular,Sales
30162,5740,regular,Sales
30165,5758,manager,Marketing
30176,4794,regular,Sales
30177,4927,manager,Marketing
30181,5597,manager,Marketing
30182,4794,regular,Sales
30183,5273,regular,Marketing
30185,5600,regular,Sales
30187,5631,manager,Marketing
30188,5056,regular,Sales
30191,5723,regular,Sales
30193,5752,manager,Human Resources
30195,5034,manager,Marketing
30196,5056,regular,Sales
30207,5323,regular,Marketing
30211,5761,regular,Marketing
30214,5355,regular,Sales
30219,5516,regular,Sales
30223,5219,regular,Sales
30224,5219,regular,Sales
30225,5219,regular,Sales
30226,5219,regular,Sales
30227,5219,regular,Sales
30228,5219,regular,Sales
30229,5219,regular,Sales
30230,5219,regular,Sales
30232,5740,regular,Sales
30235,5219,regular,Sales
30239,5763,manager,Marketing
30242,5741,manager,Marketing
30252,4626,regular,Sales
30256,5748,regular,Sales
30259,4946,regular,Sales
30264,3173,regular,Sales
30270,3337,regular,Sales
30274,4581,manager,Sales
30275,3173,regular,Customer Success
